currencyCode,unitPrice,location,effectiveStartDate,meterName,productName,serviceName,unitOfMeasure,type,reservationTerm,armSkuName,isPrimaryMeterRegion,CPU-cores
EUR,4.7772,DE West Central,2023-10-01T00:00:00Z,E64ads v5,Eadsv5 Series CloudServices,Virtual Machines,1 Hour,Consumption,,,True,64.0
EUR,3.5506,DE West Central,2023-08-01T00:00:00Z,EC48ads_v5,ECadsv5-series Linux,Virtual Machines,1 Hour,Consumption,,,True,48.0
EUR,24882.0225,DE West Central,2023-08-01T00:00:00Z,EC48ads_v5,ECadsv5-series Linux,Virtual Machines,1 Hour,Reservation,1 Year,,True,48.0
EUR,55985.0187,DE West Central,2023-08-01T00:00:00Z,EC48ads_v5,ECadsv5-series Linux,Virtual Machines,1 Hour,Reservation,3 Years,,True,48.0
EUR,0.1948,DE West Central,2023-09-01T00:00:00Z,DC4as v5,DCasv5-series Linux,Virtual Machines,1 Hour,Consumption,,,True,4.0
EUR,1365.1685,DE West Central,2023-09-01T00:00:00Z,DC4as v5,DCasv5-series Linux,Virtual Machines,1 Hour,Reservation,1 Year,,True,4.0
EUR,3071.161,DE West Central,2023-09-01T00:00:00Z,DC4as v5,DCasv5-series Linux,Virtual Machines,1 Hour,Reservation,3 Years,,True,4.0
EUR,1.6826,DE North,2023-09-01T00:00:00Z,B32as v2,Virtual Machines Basv2 Series,Virtual Machines,1 Hour,Consumption,,,True,32.0
EUR,8696.6292,DE North,2023-09-01T00:00:00Z,B32as v2,Virtual Machines Basv2 Series,Virtual Machines,1 Hour,Reservation,1 Year,,True,32.0
EUR,16804.3071,DE North,2023-09-01T00:00:00Z,B32as v2,Virtual Machines Basv2 Series,Virtual Machines,1 Hour,Reservation,3 Years,,True,32.0
EUR,0.1105,DE West Central,2024-02-01T00:00:00Z,DS13 v2 Spot,Virtual Machines DSv2 Series Windows,Virtual Machines,1 Hour,Consumption,,,True,
EUR,0.0749,DE West Central,2023-09-01T00:00:00Z,DS13 v2 Spot,Virtual Machines DSv2 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,
EUR,0.2792,DE North,2024-05-01T00:00:00Z,DS14-8 v2 Spot,Virtual Machines DSv2 Series Windows,Virtual Machines,1 Hour,Consumption,,,True,
EUR,0.1939,DE North,2024-05-01T00:00:00Z,DS14-8 v2 Spot,Virtual Machines DSv2 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,
EUR,0.0446,DE North,2024-05-01T00:00:00Z,A4 v2 Spot,Virtual Machines Av2 Series Windows,Virtual Machines,1 Hour,Consumption,,,True,
EUR,0.0239,DE North,2024-05-01T00:00:00Z,A4 v2 Spot,Virtual Machines Av2 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,
EUR,0.9448,DE North,2023-04-01T00:00:00Z,D16ls v5,Virtual Machines Dlsv5 Series,Virtual Machines,1 Hour,Consumption,,,True,16.0
EUR,4882.0225,DE North,2023-04-01T00:00:00Z,D16ls v5,Virtual Machines Dlsv5 Series,Virtual Machines,1 Hour,Reservation,1 Year,,True,16.0
EUR,9432.5843,DE North,2023-04-01T00:00:00Z,D16ls v5,Virtual Machines Dlsv5 Series,Virtual Machines,1 Hour,Reservation,3 Years,,True,16.0
EUR,0.5211,DE North,2024-05-01T00:00:00Z,E32-16s v5 Spot,Virtual Machines Esv5 Series Windows,Virtual Machines,1 Hour,Consumption,,,True,16.0
EUR,0.3556,DE North,2024-05-01T00:00:00Z,E32-16s v5 Spot,Virtual Machines Esv5 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,16.0
EUR,0.077,DE West Central,2024-02-01T00:00:00Z,F8s Spot,Virtual Machines FS Series Windows,Virtual Machines,1 Hour,Consumption,,,True,8.0
EUR,0.0425,DE West Central,2023-09-01T00:00:00Z,F8s Spot,Virtual Machines FS Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,8.0
EUR,13.3661,DE North,2023-10-01T00:00:00Z,E96-24ads v5,Eadsv5 Series CloudServices,Virtual Machines,1 Hour,Consumption,,,True,24.0
EUR,0.1586,DE West Central,2024-05-01T00:00:00Z,EC4ads_v5 Spot,ECadsv5-series Linux,Virtual Machines,1 Hour,Consumption,,,True,4.0
EUR,0.0285,DE West Central,2023-10-01T00:00:00Z,E4-2s v5 Spot,Virtual Machines Esv5 Series,Virtual Machines,1 Hour,Consumption,,,True,2.0
EUR,0.3655,DE West Central,2023-11-01T00:00:00Z,E32s v4 Spot,Virtual Machines Esv4 Series Windows,Virtual Machines,1 Hour,Consumption,,,True,32.0
EUR,0.2277,DE West Central,2023-07-01T00:00:00Z,E32s v4 Spot,Virtual Machines Esv4 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,32.0
EUR,0.6891,DE West Central,2023-01-01T00:00:00Z,D8ps v5,Virtual Machines Dpsv5 Series Windows,Virtual Machines,1 Hour,Consumption,,,True,8.0
EUR,0.3446,DE West Central,2023-01-01T00:00:00Z,D8ps v5,Virtual Machines Dpsv5 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,8.0
EUR,0.427,DE West Central,2023-10-01T00:00:00Z,DC4ds_v3,DCdsv3 Series Windows,Virtual Machines,1 Hour,Consumption,,,True,4.0
EUR,0.2547,DE West Central,2023-10-01T00:00:00Z,DC4ds_v3,DCdsv3 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,4.0
EUR,0.0176,DE West Central,2023-09-01T00:00:00Z,B2pts v2,Bpsv2 Series Cloud Services,Virtual Machines,1 Hour,Consumption,,,True,2.0
EUR,0.0111,DE West Central,2023-09-01T00:00:00Z,B2pls v2 Spot,Virtual Machines Bpsv2 Series Windows,Virtual Machines,1 Hour,Consumption,,,True,2.0
EUR,0.009,DE West Central,2023-09-01T00:00:00Z,B2pls v2 Spot,Virtual Machines Bpsv2 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,2.0
EUR,1.8249,DE West Central,2023-04-01T00:00:00Z,D48lds v5 Low Priority,Virtual Machines Dldsv5 Series Windows,Virtual Machines,1 Hour,Consumption,,,True,48.0
EUR,0.4991,DE West Central,2023-04-01T00:00:00Z,D48lds v5 Low Priority,Virtual Machines Dldsv5 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,48.0
EUR,4.1858,DE West Central,2024-05-01T00:00:00Z,EC96iads_v5 Spot,ECadsv5-series Linux,Virtual Machines,1 Hour,Consumption,,,True,96.0
EUR,0.8063,DE North,2024-05-01T00:00:00Z,D96s v5 Spot,Virtual Machines Dsv5 Series,Virtual Machines,1 Hour,Consumption,,,True,96.0
EUR,0.1273,DE West Central,2023-01-01T00:00:00Z,D4pls v5 Low Priority,Virtual Machines Dplsv5 Series Windows,Virtual Machines,1 Hour,Consumption,,,True,4.0
EUR,0.029,DE West Central,2023-01-01T00:00:00Z,D4pls v5 Low Priority,Virtual Machines Dplsv5 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,4.0
EUR,0.7491,DE West Central,2023-08-01T00:00:00Z,E64ads v5 Spot,Virtual Machines Eadsv5 Series Windows,Virtual Machines,1 Hour,Consumption,,,True,64.0
EUR,0.8504,DE North,2024-05-01T00:00:00Z,D64lds v5 Spot,Virtual Machines Dldsv5 Series Windows,Virtual Machines,1 Hour,Consumption,,,True,64.0
EUR,0.5193,DE North,2024-05-01T00:00:00Z,D64lds v5 Spot,Virtual Machines Dldsv5 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,64.0
EUR,0.3564,DE North,2024-05-01T00:00:00Z,E20ds v5 Spot,Virtual Machines Edsv5 Series Windows,Virtual Machines,1 Hour,Consumption,,,True,20.0
EUR,0.2529,DE North,2024-05-01T00:00:00Z,E20ds v5 Spot,Virtual Machines Edsv5 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,20.0
EUR,0.2538,DE North,2024-05-01T00:00:00Z,E20ds v4 Spot,Virtual Machines Edsv4 Series,Virtual Machines,1 Hour,Consumption,,,True,20.0
EUR,2.809,DE West Central,2023-08-01T00:00:00Z,DC48ads v5,DCadsv5-series Linux,Virtual Machines,1 Hour,Consumption,,,True,48.0
EUR,19685.3933,DE West Central,2023-08-01T00:00:00Z,DC48ads v5,DCadsv5-series Linux,Virtual Machines,1 Hour,Reservation,1 Year,,True,48.0
EUR,44292.1348,DE West Central,2023-08-01T00:00:00Z,DC48ads v5,DCadsv5-series Linux,Virtual Machines,1 Hour,Reservation,3 Years,,True,48.0
EUR,0.0527,DE North,2023-09-01T00:00:00Z,B4as v2 Spot,Virtual Machines Basv2 Series,Virtual Machines,1 Hour,Consumption,,,True,4.0
EUR,0.0993,DE West Central,2023-11-01T00:00:00Z,E8d v4 Spot,Virtual Machines Edv4 Series Windows,Virtual Machines,1 Hour,Consumption,,,True,8.0
EUR,0.0648,DE West Central,2023-07-01T00:00:00Z,E8d v4 Spot,Virtual Machines Edv4 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,8.0
EUR,0.1344,DE North,2024-05-01T00:00:00Z,D16s v4 Spot,Virtual Machines Dsv4 Series,Virtual Machines,1 Hour,Consumption,,,True,16.0
EUR,10.3708,DE North,2023-09-01T00:00:00Z,ND96amsA100v4 Low Priority,Virtual Machines NDamsr A100 v4 Series Linux,Virtual Machines,1 Hour,Consumption,,,True,96.0
EUR,0.0861,DE West Central,2024-04-01T00:00:00Z,DC16s_v3 Spot,DCsv3 Series Linux,Virtual Machines,1 Hour,Consumption,,,True,16.0
EUR,0.3256,DE North,2024-05-01T00:00:00Z,DC24s_v3 Spot,DCsv3 Series Windows,Virtual Machines,1 Hour,Consumption,,,True,24.0
EUR,0.2016,DE North,2024-05-01T00:00:00Z,DC24s_v3 Spot,DCsv3 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,24.0
EUR,0.8848,DE North,2023-04-01T00:00:00Z,D8lds v5,Virtual Machines Dldsv5 Series Windows,Virtual Machines,1 Hour,Consumption,,,True,8.0
EUR,0.5403,DE North,2023-04-01T00:00:00Z,D8lds v5,Virtual Machines Dldsv5 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,8.0
EUR,0.093,DE North,2024-03-01T00:00:00Z,A1 v2,Virtual Machines Av2 Series Windows,Virtual Machines,1 Hour,Consumption,,,True,
EUR,0.0499,DE North,2024-03-01T00:00:00Z,A1 v2,Virtual Machines Av2 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,
EUR,0.0398,DE North,2024-05-01T00:00:00Z,D4ds v5 Spot,Virtual Machines Ddsv5 Series,Virtual Machines,1 Hour,Consumption,,,True,4.0
EUR,5.1461,DE West Central,2023-11-01T00:00:00Z,EC48ascc v5,Virtual Machines ECasccv5 Series Windows,Virtual Machines,1 Hour,Consumption,,,True,48.0
EUR,3.0787,DE West Central,2023-11-01T00:00:00Z,EC48ascc v5,Virtual Machines ECasccv5 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,48.0
EUR,0.2851,DE North,2024-05-01T00:00:00Z,E16-4ds v5 Spot,Virtual Machines Edsv5 Series Windows,Virtual Machines,1 Hour,Consumption,,,True,4.0
EUR,0.2023,DE North,2024-05-01T00:00:00Z,E16-4ds v5 Spot,Virtual Machines Edsv5 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,4.0
EUR,0.1333,DE West Central,2023-06-01T00:00:00Z,D32plds v5 Spot,Virtual Machines Dpldsv5 Series,Virtual Machines,1 Hour,Consumption,,,True,32.0
EUR,1.2129,DE North,2024-05-01T00:00:00Z,E96d v5 Spot,Virtual Machines Edv5 Series,Virtual Machines,1 Hour,Consumption,,,True,96.0
EUR,0.0894,DE West Central,2023-09-01T00:00:00Z,B8as v2 Spot,Virtual Machines Basv2 Series Windows,Virtual Machines,1 Hour,Consumption,,,True,8.0
EUR,0.081,DE West Central,2023-09-01T00:00:00Z,B8as v2 Spot,Virtual Machines Basv2 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,8.0
EUR,0.0491,DE West Central,2023-09-01T00:00:00Z,B2als v2,Virtual Machines Basv2 Series Windows,Virtual Machines,1 Hour,Consumption,,,True,2.0
EUR,0.0404,DE West Central,2023-09-01T00:00:00Z,B2als v2,Virtual Machines Basv2 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,2.0
EUR,0.5882,DE North,2024-05-01T00:00:00Z,F48s v2 Spot,Virtual Machines FSv2 Series Windows,Virtual Machines,1 Hour,Consumption,,,True,48.0
EUR,0.3401,DE North,2024-05-01T00:00:00Z,F48s v2 Spot,Virtual Machines FSv2 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,48.0
EUR,0.2037,DE West Central,2024-04-01T00:00:00Z,DC32ds_v3 Spot,DCdsv3 Series Linux,Virtual Machines,1 Hour,Consumption,,,True,32.0
EUR,2.367,DE West Central,2023-08-01T00:00:00Z,EC32ads_v5,ECadsv5-series Linux,Virtual Machines,1 Hour,Consumption,,,True,32.0
EUR,16588.015,DE West Central,2023-08-01T00:00:00Z,EC32ads_v5,ECadsv5-series Linux,Virtual Machines,1 Hour,Reservation,1 Year,,True,32.0
EUR,37323.97,DE West Central,2023-08-01T00:00:00Z,EC32ads_v5,ECadsv5-series Linux,Virtual Machines,1 Hour,Reservation,3 Years,,True,32.0
EUR,0.0983,DE West Central,2023-09-01T00:00:00Z,B2s v2,Virtual Machines Bsv2 Series Windows,Virtual Machines,1 Hour,Consumption,,,True,2.0
EUR,0.0899,DE West Central,2023-09-01T00:00:00Z,B2s v2,Virtual Machines Bsv2 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,2.0
EUR,0.0934,DE North,2023-09-01T00:00:00Z,B8s v2 Low Priority,Virtual Machines Bsv2 Series,Virtual Machines,1 Hour,Consumption,,,True,8.0
EUR,0.3257,DE North,2024-05-01T00:00:00Z,E20 v5 Spot,Virtual Machines Ev5 Series Windows,Virtual Machines,1 Hour,Consumption,,,True,
EUR,0.2222,DE North,2024-05-01T00:00:00Z,E20 v5 Spot,Virtual Machines Ev5 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,
EUR,0.8572,DE North,2024-05-01T00:00:00Z,E48ds v4 Spot,Virtual Machines Edsv4 Series Windows,Virtual Machines,1 Hour,Consumption,,,True,48.0
EUR,0.6091,DE North,2024-05-01T00:00:00Z,E48ds v4 Spot,Virtual Machines Edsv4 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,48.0
EUR,0.0567,DE West Central,2024-02-01T00:00:00Z,NV8as v4 Spot,Virtual Machines NVasv4 Series,Virtual Machines,1 Hour,Consumption,,,True,8.0
EUR,1.1142,DE North,2023-10-01T00:00:00Z,E8-2ads v5,Eadsv5 Series CloudServices,Virtual Machines,1 Hour,Consumption,,,True,2.0
EUR,1.0693,DE North,2024-05-01T00:00:00Z,E64ads v5 Spot,Virtual Machines Eadsv5 Series Windows,Virtual Machines,1 Hour,Consumption,,,True,64.0
EUR,0.7385,DE North,2024-05-01T00:00:00Z,E64ads v5 Spot,Virtual Machines Eadsv5 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,64.0
EUR,0.0302,DE North,2024-05-01T00:00:00Z,DC2ds_v3 Spot,DCdsv3 Series Windows,Virtual Machines,1 Hour,Consumption,,,True,2.0
EUR,0.0199,DE North,2024-05-01T00:00:00Z,DC2ds_v3 Spot,DCdsv3 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,2.0
EUR,0.0569,DE West Central,2023-07-01T00:00:00Z,E8s v4 Spot,Virtual Machines Esv4 Series,Virtual Machines,1 Hour,Consumption,,,True,8.0
EUR,0.3249,DE West Central,2023-11-01T00:00:00Z,DC8adscc v5 Low Priority,Virtual Machines DCadsccv5 Series Windows,Virtual Machines,1 Hour,Consumption,,,True,8.0
EUR,0.0936,DE West Central,2023-11-01T00:00:00Z,DC8adscc v5 Low Priority,Virtual Machines DCadsccv5 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,8.0
EUR,0.0985,DE West Central,2023-09-01T00:00:00Z,B8s v2 Spot,Virtual Machines Bsv2 Series Windows,Virtual Machines,1 Hour,Consumption,,,True,8.0
EUR,0.0899,DE West Central,2023-09-01T00:00:00Z,B8s v2 Spot,Virtual Machines Bsv2 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,8.0
EUR,0.0369,DE West Central,2024-03-01T00:00:00Z,A4m v2 Spot,Virtual Machines Av2 Series Windows,Virtual Machines,1 Hour,Consumption,,,True,4.0
EUR,0.0212,DE West Central,2024-03-01T00:00:00Z,A4m v2 Spot,Virtual Machines Av2 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,4.0
EUR,0.0446,DE West Central,2023-07-01T00:00:00Z,B2pls v2,Virtual Machines Bpsv2 Series Windows,Virtual Machines,1 Hour,Consumption,,,True,2.0
EUR,0.036,DE West Central,2023-07-01T00:00:00Z,B2pls v2,Virtual Machines Bpsv2 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,2.0
EUR,1.1011,DE West Central,2023-11-01T00:00:00Z,DC48ascc v5 Spot,Virtual Machines DCasccv5 Series Windows,Virtual Machines,1 Hour,Consumption,,,True,48.0
EUR,0.5843,DE West Central,2023-11-01T00:00:00Z,DC48ascc v5 Spot,Virtual Machines DCasccv5 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,48.0
EUR,4.4944,DE West Central,2023-11-01T00:00:00Z,EC96adscc v5 Low Priority,Virtual Machines ECadsccv5 Series Windows,Virtual Machines,1 Hour,Consumption,,,True,96.0
EUR,1.4204,DE West Central,2023-11-01T00:00:00Z,EC96adscc v5 Low Priority,Virtual Machines ECadsccv5 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,96.0
EUR,0.7453,DE North,2023-09-01T00:00:00Z,B16als v2,Virtual Machines Basv2 Series,Virtual Machines,1 Hour,Consumption,,,True,16.0
EUR,3850.1873,DE North,2023-09-01T00:00:00Z,B16als v2,Virtual Machines Basv2 Series,Virtual Machines,1 Hour,Reservation,1 Year,,True,16.0
EUR,7440.0749,DE North,2023-09-01T00:00:00Z,B16als v2,Virtual Machines Basv2 Series,Virtual Machines,1 Hour,Reservation,3 Years,,True,16.0
EUR,1.0657,DE North,2024-05-01T00:00:00Z,E96 v5 Spot,Virtual Machines Ev5 Series,Virtual Machines,1 Hour,Consumption,,,True,
EUR,1.5281,DE West Central,2023-10-01T00:00:00Z,DC24ds_v3,DCdsv3 Series Linux,Virtual Machines,1 Hour,Consumption,,,True,24.0
EUR,10708.8015,DE West Central,2023-10-01T00:00:00Z,DC24ds_v3,DCdsv3 Series Linux,Virtual Machines,1 Hour,Reservation,1 Year,,True,24.0
EUR,24094.5693,DE West Central,2023-10-01T00:00:00Z,DC24ds_v3,DCdsv3 Series Linux,Virtual Machines,1 Hour,Reservation,3 Years,,True,24.0
EUR,0.0854,DE West Central,2023-10-01T00:00:00Z,DC2ds_v3 Low Priority,DCdsv3 Series Windows,Virtual Machines,1 Hour,Consumption,,,True,2.0
EUR,0.0255,DE West Central,2023-10-01T00:00:00Z,DC2ds_v3 Low Priority,DCdsv3 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,2.0
EUR,2.2022,DE West Central,2023-11-01T00:00:00Z,DC96ascc v5 Spot,Virtual Machines DCasccv5 Series Windows,Virtual Machines,1 Hour,Consumption,,,True,96.0
EUR,1.1685,DE West Central,2023-11-01T00:00:00Z,DC96ascc v5 Spot,Virtual Machines DCasccv5 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,96.0
EUR,0.2575,DE West Central,2023-09-01T00:00:00Z,B16ps v2 Low Priority,Virtual Machines Bpsv2 Series Windows,Virtual Machines,1 Hour,Consumption,,,True,16.0
EUR,0.1152,DE West Central,2023-09-01T00:00:00Z,B16ps v2 Low Priority,Virtual Machines Bpsv2 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,16.0
EUR,0.7434,DE North,2024-03-01T00:00:00Z,A8 v2,Cloud Services Av2 Series,Cloud Services,1 Hour,Consumption,,,True,
EUR,0.3989,DE North,2024-03-01T00:00:00Z,A8 v2,Cloud Services Av2 Series,Cloud Services,1 Hour,DevTestConsumption,,,True,
EUR,0.1461,DE North,2024-05-01T00:00:00Z,D16ads v5 Spot,Virtual Machines Dadsv5 Series,Virtual Machines,1 Hour,Consumption,,,True,16.0
EUR,0.7842,DE North,2024-05-01T00:00:00Z,F64s v2 Spot,Virtual Machines FSv2 Series Windows,Virtual Machines,1 Hour,Consumption,,,True,64.0
EUR,0.4534,DE North,2024-05-01T00:00:00Z,F64s v2 Spot,Virtual Machines FSv2 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,64.0
EUR,10.2622,DE West Central,2023-05-01T00:00:00Z,AV36P Node,Specialized Compute Azure VMware Solution,Specialized Compute,1 Hour,Consumption,,,True,36.0
EUR,50926.9663,DE West Central,2024-05-01T00:00:00Z,AV36P Node,Specialized Compute Azure VMware Solution,Specialized Compute,1 Hour,Reservation,1 Year,,True,36.0
EUR,133884.8315,DE West Central,2023-09-15T00:00:00Z,AV36P Node,Specialized Compute Azure VMware Solution,Specialized Compute,1 Hour,Reservation,3 Years,,True,36.0
EUR,223141.3858,DE West Central,2023-11-01T00:00:00Z,AV36P Node,Specialized Compute Azure VMware Solution,Specialized Compute,1 Hour,Reservation,5 Years,,True,36.0
EUR,0.7491,DE West Central,2023-08-01T00:00:00Z,E64-16ads v5 Spot,Virtual Machines Eadsv5 Series Windows,Virtual Machines,1 Hour,Consumption,,,True,16.0
EUR,0.8087,DE North,2024-05-01T00:00:00Z,E64ds v5 Spot,Virtual Machines Edsv5 Series,Virtual Machines,1 Hour,Consumption,,,True,64.0
EUR,4.6742,DE West Central,2024-04-01T00:00:00Z,D96a v4/D96as v4,Virtual Machines Dav4 Series,Virtual Machines,1 Hour,Consumption,,,True,96.0
EUR,0.4135,DE West Central,2023-06-01T00:00:00Z,D48ps v5 Spot,Virtual Machines Dpsv5 Series Windows,Virtual Machines,1 Hour,Consumption,,,True,48.0
EUR,0.2067,DE West Central,2023-06-01T00:00:00Z,D48ps v5 Spot,Virtual Machines Dpsv5 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,48.0
EUR,0.0245,DE North,2024-05-01T00:00:00Z,F2s v2 Spot,Virtual Machines FSv2 Series Windows,Virtual Machines,1 Hour,Consumption,,,True,2.0
EUR,0.0142,DE North,2024-05-01T00:00:00Z,F2s v2 Spot,Virtual Machines FSv2 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,2.0
EUR,5.5131,DE West Central,2023-01-01T00:00:00Z,D64ps v5,Virtual Machines Dpsv5 Series Windows,Virtual Machines,1 Hour,Consumption,,,True,64.0
EUR,2.7566,DE West Central,2023-01-01T00:00:00Z,D64ps v5,Virtual Machines Dpsv5 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,64.0
EUR,1.0966,DE West Central,2023-11-01T00:00:00Z,E96 v5 Spot,Virtual Machines Ev5 Series Windows,Virtual Machines,1 Hour,Consumption,,,True,
EUR,0.6852,DE West Central,2023-10-01T00:00:00Z,E96 v5 Spot,Virtual Machines Ev5 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,
EUR,5.9094,DE West Central,2023-08-01T00:00:00Z,M208-104ms_v2 Spot,Virtual Machines MSv2 Series Windows,Virtual Machines,1 Hour,Consumption,,,True,104.0
EUR,0.0169,DE North,2024-05-01T00:00:00Z,DC2s_v3 Spot,DCsv3 Series Linux,Virtual Machines,1 Hour,Consumption,,,True,2.0
EUR,0.0723,DE West Central,2023-09-01T00:00:00Z,B8pls v2 Spot,Virtual Machines Bpsv2 Series Windows,Virtual Machines,1 Hour,Consumption,,,True,8.0
EUR,0.0637,DE West Central,2023-09-01T00:00:00Z,B8pls v2 Spot,Virtual Machines Bpsv2 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,8.0
EUR,0.0142,DE North,2024-05-01T00:00:00Z,F2s v2 Spot,Virtual Machines FSv2 Series,Virtual Machines,1 Hour,Consumption,,,True,2.0
EUR,0.0861,DE West Central,2023-07-01T00:00:00Z,D16s v4 Spot,Virtual Machines Dsv4 Series,Virtual Machines,1 Hour,Consumption,,,True,16.0
EUR,0.2021,DE North,2024-05-01T00:00:00Z,E16d v5 Spot,Virtual Machines Edv5 Series,Virtual Machines,1 Hour,Consumption,,,True,16.0
EUR,0.9345,DE West Central,2023-11-01T00:00:00Z,DC96ascc v5 Low Priority,Virtual Machines DCasccv5 Series,Virtual Machines,1 Hour,Consumption,,,True,96.0
EUR,1.6016,DE North,2024-05-01T00:00:00Z,E112ibs v5 Spot,Virtual Machines Ebsv5 Series,Virtual Machines,1 Hour,Consumption,,,True,112.0
EUR,0.01,DE North,2024-03-01T00:00:00Z,A1 v2 Low Priority,Virtual Machines Av2 Series,Virtual Machines,1 Hour,Consumption,,,True,
EUR,0.1985,DE West Central,2023-11-01T00:00:00Z,E16ds v5 Spot,Virtual Machines Edsv5 Series Windows,Virtual Machines,1 Hour,Consumption,,,True,16.0
EUR,0.13,DE West Central,2023-10-01T00:00:00Z,E16ds v5 Spot,Virtual Machines Edsv5 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,16.0
